Region,Latitude,Longitude,Date,Year,Month,Month_Name,Season,Temperature,Precipitation
Diana,-12.2787,49.2917,2021-10-01,2021,10,October,Dry,25.25,1.02
Diana,-12.2787,49.2917,2021-11-01,2021,11,November,Rainy,26.7,0.78
Diana,-12.2787,49.2917,2021-12-01,2021,12,December,Rainy,27.35,2.02
Diana,-12.2787,49.2917,2022-01-01,2022,1,January,Rainy,26.51,12.62
Diana,-12.2787,49.2917,2022-02-01,2022,2,February,Rainy,26.47,9.6
Diana,-12.2787,49.2917,2022-03-01,2022,3,March,Rainy,26.07,6.7
Diana,-12.2787,49.2917,2022-04-01,2022,4,April,Rainy,25.81,4.44
Diana,-12.2787,49.2917,2022-05-01,2022,5,May,Dry,24.66,0.88
Diana,-12.2787,49.2917,2022-06-01,2022,6,June,Dry,23.31,1.05
Diana,-12.2787,49.2917,2022-07-01,2022,7,July,Dry,22.21,1.25
Diana,-12.2787,49.2917,2022-08-01,2022,8,August,Dry,22.31,0.56
Diana,-12.2787,49.2917,2022-09-01,2022,9,September,Dry,22.98,1.51
Diana,-12.2787,49.2917,2022-10-01,2022,10,October,Dry,23.77,0.41
Diana,-12.2787,49.2917,2022-11-01,2022,11,November,Rainy,25.63,0.88
Diana,-12.2787,49.2917,2022-12-01,2022,12,December,Rainy,26.66,2.12
Diana,-12.2787,49.2917,2023-01-01,2023,1,January,Rainy,26.56,5.58
Diana,-12.2787,49.2917,2023-02-01,2023,2,February,Rainy,26.5,5.58
Diana,-12.2787,49.2917,2023-03-01,2023,3,March,Rainy,26.94,4.79
Diana,-12.2787,49.2917,2023-04-01,2023,4,April,Rainy,26.81,2.34
Diana,-12.2787,49.2917,2023-05-01,2023,5,May,Dry,26.22,1.07
Diana,-12.2787,49.2917,2023-06-01,2023,6,June,Dry,24.22,1.19
Diana,-12.2787,49.2917,2023-07-01,2023,7,July,Dry,23.59,1.03
Diana,-12.2787,49.2917,2023-08-01,2023,8,August,Dry,24.18,0.5
Diana,-12.2787,49.2917,2023-09-01,2023,9,September,Dry,24.56,0.74
Diana,-12.2787,49.2917,2023-10-01,2023,10,October,Dry,26.14,0.57
Diana,-12.2787,49.2917,2023-11-01,2023,11,November,Rainy,27.32,1.35
Diana,-12.2787,49.2917,2023-12-01,2023,12,December,Rainy,28.1,2.52
Diana,-12.2787,49.2917,2024-01-01,2024,1,January,Rainy,27.15,14.76
Diana,-12.2787,49.2917,2024-02-01,2024,2,February,Rainy,27.22,7.61
Diana,-12.2787,49.2917,2024-03-01,2024,3,March,Rainy,26.8,15.69
Diana,-12.2787,49.2917,2024-04-01,2024,4,April,Rainy,26.75,4.7
Diana,-12.2787,49.2917,2024-05-01,2024,5,May,Dry,25.13,4.41
Diana,-12.2787,49.2917,2024-06-01,2024,6,June,Dry,23.81,0.6
Diana,-12.2787,49.2917,2024-07-01,2024,7,July,Dry,23.21,0.39
Diana,-12.2787,49.2917,2024-08-01,2024,8,August,Dry,23.17,0.34
Diana,-12.2787,49.2917,2024-09-01,2024,9,September,Dry,24.35,0.48
Diana,-12.2787,49.2917,2024-10-01,2024,10,October,Dry,25.72,0.17
Diana,-12.2787,49.2917,2024-11-01,2024,11,November,Rainy,27.08,1.24
Diana,-12.2787,49.2917,2024-12-01,2024,12,December,Rainy,27.36,2.27
Fitovinany,-23.35,47.6,2005-01-01,2005,1,January,Rainy,25.53,11.92
Fitovinany,-23.35,47.6,2005-02-01,2005,2,February,Rainy,25.2,13.74
Fitovinany,-23.35,47.6,2005-03-01,2005,3,March,Rainy,24.73,16.98
Fitovinany,-23.35,47.6,2005-04-01,2005,4,April,Rainy,23.19,7.8
Fitovinany,-23.35,47.6,2005-05-01,2005,5,May,Dry,21.52,5.57
Fitovinany,-23.35,47.6,2005-06-01,2005,6,June,Dry,20.44,3.66
Fitovinany,-23.35,47.6,2005-07-01,2005,7,July,Dry,18.79,4.79
Fitovinany,-23.35,47.6,2005-08-01,2005,8,August,Dry,19.6,1.47
Fitovinany,-23.35,47.6,2005-09-01,2005,9,September,Dry,20.58,1.35
Fitovinany,-23.35,47.6,2005-10-01,2005,10,October,Dry,21.77,0.77
Fitovinany,-23.35,47.6,2005-11-01,2005,11,November,Rainy,23.48,2.85
Fitovinany,-23.35,47.6,2005-12-01,2005,12,December,Rainy,24.64,10.54
Fitovinany,-23.35,47.6,2006-01-01,2006,1,January,Rainy,25.38,3.17
Fitovinany,-23.35,47.6,2006-02-01,2006,2,February,Rainy,25.86,2.22
Fitovinany,-23.35,47.6,2006-03-01,2006,3,March,Rainy,25.71,4.77
Fitovinany,-23.35,47.6,2006-04-01,2006,4,April,Rainy,23.85,5.19
Fitovinany,-23.35,47.6,2006-05-01,2006,5,May,Dry,22.43,1.67
Fitovinany,-23.35,47.6,2006-06-01,2006,6,June,Dry,21.09,1.16
Fitovinany,-23.35,47.6,2006-07-01,2006,7,July,Dry,20.27,1.3
Fitovinany,-23.35,47.6,2006-08-01,2006,8,August,Dry,20.58,3.15
Fitovinany,-23.35,47.6,2006-09-01,2006,9,September,Dry,20.32,3.46
Fitovinany,-23.35,47.6,2006-10-01,2006,10,October,Dry,22.34,0.88
Fitovinany,-23.35,47.6,2006-11-01,2006,11,November,Rainy,24.18,5.53
Fitovinany,-23.35,47.6,2006-12-01,2006,12,December,Rainy,25.09,9.92
Fitovinany,-23.35,47.6,2007-01-01,2007,1,January,Rainy,24.95,13.28
Fitovinany,-23.35,47.6,2007-02-01,2007,2,February,Rainy,25.71,13.47
Fitovinany,-23.35,47.6,2007-03-01,2007,3,March,Rainy,25.12,3.35
Fitovinany,-23.35,47.6,2007-04-01,2007,4,April,Rainy,23.99,4.61
Fitovinany,-23.35,47.6,2007-05-01,2007,5,May,Dry,21.94,2.67
Fitovinany,-23.35,47.6,2007-06-01,2007,6,June,Dry,19.91,1.8
Fitovinany,-23.35,47.6,2007-07-01,2007,7,July,Dry,19.81,0.95
Fitovinany,-23.35,47.6,2007-08-01,2007,8,August,Dry,19.89,0.9
Fitovinany,-23.35,47.6,2007-09-01,2007,9,September,Dry,20.76,1.65
Fitovinany,-23.35,47.6,2007-10-01,2007,10,October,Dry,21.75,1.9
Fitovinany,-23.35,47.6,2007-11-01,2007,11,November,Rainy,23.83,4.09
Fitovinany,-23.35,47.6,2007-12-01,2007,12,December,Rainy,25.44,5.62
Fitovinany,-23.35,47.6,2008-01-01,2008,1,January,Rainy,25.64,5.48
Fitovinany,-23.35,47.6,2008-02-01,2008,2,February,Rainy,24.89,15.76
Fitovinany,-23.35,47.6,2008-03-01,2008,3,March,Rainy,24.1,2.48
Fitovinany,-23.35,47.6,2008-04-01,2008,4,April,Rainy,23.72,0.67
Fitovinany,-23.35,47.6,2008-05-01,2008,5,May,Dry,21.12,3.19
Fitovinany,-23.35,47.6,2008-06-01,2008,6,June,Dry,20.04,1.36
Fitovinany,-23.35,47.6,2008-07-01,2008,7,July,Dry,19.34,5.0
Fitovinany,-23.35,47.6,2008-08-01,2008,8,August,Dry,19.35,1.31
Fitovinany,-23.35,47.6,2008-09-01,2008,9,September,Dry,21.77,1.1
Fitovinany,-23.35,47.6,2008-10-01,2008,10,October,Dry,23.28,3.55
Fitovinany,-23.35,47.6,2008-11-01,2008,11,November,Rainy,23.43,4.97
Fitovinany,-23.35,47.6,2008-12-01,2008,12,December,Rainy,25.78,3.26
Fitovinany,-23.35,47.6,2009-01-01,2009,1,January,Rainy,26.06,8.8
Fitovinany,-23.35,47.6,2009-02-01,2009,2,February,Rainy,25.52,4.43
Fitovinany,-23.35,47.6,2009-03-01,2009,3,March,Rainy,25.52,6.73
Fitovinany,-23.35,47.6,2009-04-01,2009,4,April,Rainy,22.72,3.63
Fitovinany,-23.35,47.6,2009-05-01,2009,5,May,Dry,22.1,3.32
Fitovinany,-23.35,47.6,2009-06-01,2009,6,June,Dry,21.28,0.74
Fitovinany,-23.35,47.6,2009-07-01,2009,7,July,Dry,19.52,2.27
Fitovinany,-23.35,47.6,2009-08-01,2009,8,August,Dry,20.0,2.82
Fitovinany,-23.35,47.6,2009-09-01,2009,9,September,Dry,21.48,2.84
Fitovinany,-23.35,47.6,2009-10-01,2009,10,October,Dry,22.65,4.41
Fitovinany,-23.35,47.6,2009-11-01,2009,11,November,Rainy,22.87,7.81
Fitovinany,-23.35,47.6,2009-12-01,2009,12,December,Rainy,25.14,4.97
Fitovinany,-23.35,47.6,2010-01-01,2010,1,January,Rainy,25.14,6.4
Fitovinany,-23.35,47.6,2010-02-01,2010,2,February,Rainy,25.26,2.58
Fitovinany,-23.35,47.6,2010-03-01,2010,3,March,Rainy,24.96,16.14
Fitovinany,-23.35,47.6,2010-04-01,2010,4,April,Rainy,23.92,2.52
Fitovinany,-23.35,47.6,2010-05-01,2010,5,May,Dry,22.89,3.52
Fitovinany,-23.35,47.6,2010-06-01,2010,6,June,Dry,21.01,1.71
Fitovinany,-23.35,47.6,2010-07-01,2010,7,July,Dry,19.66,2.73
Fitovinany,-23.35,47.6,2010-08-01,2010,8,August,Dry,19.92,3.21
Fitovinany,-23.35,47.6,2010-09-01,2010,9,September,Dry,20.7,0.65
Fitovinany,-23.35,47.6,2010-10-01,2010,10,October,Dry,22.96,3.09
Fitovinany,-23.35,47.6,2010-11-01,2010,11,November,Rainy,24.33,1.5
Fitovinany,-23.35,47.6,2010-12-01,2010,12,December,Rainy,25.07,9.18
Fitovinany,-23.35,47.6,2011-01-01,2011,1,January,Rainy,25.3,8.89
Fitovinany,-23.35,47.6,2011-02-01,2011,2,February,Rainy,25.1,14.41
Fitovinany,-23.35,47.6,2011-03-01,2011,3,March,Rainy,24.97,6.57
Fitovinany,-23.35,47.6,2011-04-01,2011,4,April,Rainy,24.35,8.41
Fitovinany,-23.35,47.6,2011-05-01,2011,5,May,Dry,22.17,4.99
Fitovinany,-23.35,47.6,2011-06-01,2011,6,June,Dry,21.06,1.45
Fitovinany,-23.35,47.6,2011-07-01,2011,7,July,Dry,19.53,0.82
Fitovinany,-23.35,47.6,2011-08-01,2011,8,August,Dry,20.47,3.56
Fitovinany,-23.35,47.6,2011-09-01,2011,9,September,Dry,21.21,0.21
Fitovinany,-23.35,47.6,2011-10-01,2011,10,October,Dry,22.68,1.3
Fitovinany,-23.35,47.6,2011-11-01,2011,11,November,Rainy,24.09,3.7
Fitovinany,-23.35,47.6,2011-12-01,2011,12,December,Rainy,25.02,5.34
Fitovinany,-23.35,47.6,2012-01-01,2012,1,January,Rainy,24.7,15.3
Fitovinany,-23.35,47.6,2012-02-01,2012,2,February,Rainy,25.61,6.41
Fitovinany,-23.35,47.6,2012-03-01,2012,3,March,Rainy,24.53,7.73
Fitovinany,-23.35,47.6,2012-04-01,2012,4,April,Rainy,23.62,5.2
Fitovinany,-23.35,47.6,2012-05-01,2012,5,May,Dry,22.17,0.84
Fitovinany,-23.35,47.6,2012-06-01,2012,6,June,Dry,20.96,0.44
Fitovinany,-23.35,47.6,2012-07-01,2012,7,July,Dry,20.19,0.1
Fitovinany,-23.35,47.6,2012-08-01,2012,8,August,Dry,20.91,0.4
Fitovinany,-23.35,47.6,2012-09-01,2012,9,September,Dry,21.28,3.84
Fitovinany,-23.35,47.6,2012-10-01,2012,10,October,Dry,23.05,5.88
Fitovinany,-23.35,47.6,2012-11-01,2012,11,November,Rainy,23.01,8.36
Fitovinany,-23.35,47.6,2012-12-01,2012,12,December,Rainy,24.35,4.96
Fitovinany,-23.35,47.6,2013-01-01,2013,1,January,Rainy,25.59,6.02
Fitovinany,-23.35,47.6,2013-02-01,2013,2,February,Rainy,24.65,26.16
Fitovinany,-23.35,47.6,2013-03-01,2013,3,March,Rainy,23.83,5.5
Fitovinany,-23.35,47.6,2013-04-01,2013,4,April,Rainy,22.92,3.58
Fitovinany,-23.35,47.6,2013-05-01,2013,5,May,Dry,21.05,4.58
Fitovinany,-23.35,47.6,2013-06-01,2013,6,June,Dry,19.39,3.13
Fitovinany,-23.35,47.6,2013-07-01,2013,7,July,Dry,18.66,2.73
Fitovinany,-23.35,47.6,2013-08-01,2013,8,August,Dry,19.21,3.56
Fitovinany,-23.35,47.6,2013-09-01,2013,9,September,Dry,21.16,0.88
Fitovinany,-23.35,47.6,2013-10-01,2013,10,October,Dry,21.7,6.53
Fitovinany,-23.35,47.6,2013-11-01,2013,11,November,Rainy,24.23,7.14
Fitovinany,-23.35,47.6,2013-12-01,2013,12,December,Rainy,24.32,6.97
Fitovinany,-23.35,47.6,2014-01-01,2014,1,January,Rainy,25.47,12.97
Fitovinany,-23.35,47.6,2014-02-01,2014,2,February,Rainy,25.18,5.57
Fitovinany,-23.35,47.6,2014-03-01,2014,3,March,Rainy,24.85,4.3
Fitovinany,-23.35,47.6,2014-04-01,2014,4,April,Rainy,23.31,2.86
Fitovinany,-23.35,47.6,2014-05-01,2014,5,May,Dry,21.42,1.63
Fitovinany,-23.35,47.6,2014-06-01,2014,6,June,Dry,20.43,1.14
Fitovinany,-23.35,47.6,2014-07-01,2014,7,July,Dry,19.66,3.11
Fitovinany,-23.35,47.6,2014-08-01,2014,8,August,Dry,20.03,3.72
Fitovinany,-23.35,47.6,2014-09-01,2014,9,September,Dry,20.98,2.77
Fitovinany,-23.35,47.6,2014-10-01,2014,10,October,Dry,22.72,5.57
Fitovinany,-23.35,47.6,2014-11-01,2014,11,November,Rainy,23.6,6.71
Fitovinany,-23.35,47.6,2014-12-01,2014,12,December,Rainy,25.1,12.17
Fitovinany,-23.35,47.6,2015-01-01,2015,1,January,Rainy,24.89,21.07
Fitovinany,-23.35,47.6,2015-02-01,2015,2,February,Rainy,24.6,16.89
Fitovinany,-23.35,47.6,2015-03-01,2015,3,March,Rainy,24.0,12.4
Fitovinany,-23.35,47.6,2015-04-01,2015,4,April,Rainy,23.41,4.38
Fitovinany,-23.35,47.6,2015-05-01,2015,5,May,Dry,22.01,2.98
Fitovinany,-23.35,47.6,2015-06-01,2015,6,June,Dry,20.14,1.94
Fitovinany,-23.35,47.6,2015-07-01,2015,7,July,Dry,19.47,2.3
Fitovinany,-23.35,47.6,2015-08-01,2015,8,August,Dry,19.77,0.82
Fitovinany,-23.35,47.6,2015-09-01,2015,9,September,Dry,20.31,1.11
Fitovinany,-23.35,47.6,2015-10-01,2015,10,October,Dry,22.63,4.71
Fitovinany,-23.35,47.6,2015-11-01,2015,11,November,Rainy,23.24,7.66
Fitovinany,-23.35,47.6,2015-12-01,2015,12,December,Rainy,25.08,10.59
Fitovinany,-23.35,47.6,2016-01-01,2016,1,January,Rainy,24.9,5.2
Fitovinany,-23.35,47.6,2016-02-01,2016,2,February,Rainy,25.55,5.69
Fitovinany,-23.35,47.6,2016-03-01,2016,3,March,Rainy,24.84,7.61
Fitovinany,-23.35,47.6,2016-04-01,2016,4,April,Rainy,23.88,1.26
Fitovinany,-23.35,47.6,2016-05-01,2016,5,May,Dry,21.11,3.75
Fitovinany,-23.35,47.6,2016-06-01,2016,6,June,Dry,19.72,4.21
Fitovinany,-23.35,47.6,2016-07-01,2016,7,July,Dry,19.41,2.1
Fitovinany,-23.35,47.6,2016-08-01,2016,8,August,Dry,20.15,0.55
Fitovinany,-23.35,47.6,2016-09-01,2016,9,September,Dry,20.86,0.73
Fitovinany,-23.35,47.6,2016-10-01,2016,10,October,Dry,23.08,2.65
Fitovinany,-23.35,47.6,2016-11-01,2016,11,November,Rainy,23.73,5.65
Fitovinany,-23.35,47.6,2016-12-01,2016,12,December,Rainy,25.24,2.93
Fitovinany,-23.35,47.6,2017-01-01,2017,1,January,Rainy,26.06,4.84
Fitovinany,-23.35,47.6,2017-02-01,2017,2,February,Rainy,25.77,11.34
Fitovinany,-23.35,47.6,2017-03-01,2017,3,March,Rainy,25.17,11.8
Fitovinany,-23.35,47.6,2017-04-01,2017,4,April,Rainy,23.83,2.41
Fitovinany,-23.35,47.6,2017-05-01,2017,5,May,Dry,22.61,1.64
Fitovinany,-23.35,47.6,2017-06-01,2017,6,June,Dry,21.32,2.61
Fitovinany,-23.35,47.6,2017-07-01,2017,7,July,Dry,20.34,2.55
Fitovinany,-23.35,47.6,2017-08-01,2017,8,August,Dry,20.23,5.22
Fitovinany,-23.35,47.6,2017-09-01,2017,9,September,Dry,21.08,0.98
Fitovinany,-23.35,47.6,2017-10-01,2017,10,October,Dry,23.2,0.84
Fitovinany,-23.35,47.6,2017-11-01,2017,11,November,Rainy,23.13,8.72
Fitovinany,-23.35,47.6,2017-12-01,2017,12,December,Rainy,24.9,11.99
Fitovinany,-23.35,47.6,2018-01-01,2018,1,January,Rainy,24.71,9.38
Fitovinany,-23.35,47.6,2018-02-01,2018,2,February,Rainy,24.93,8.67
Fitovinany,-23.35,47.6,2018-03-01,2018,3,March,Rainy,24.89,5.43
Fitovinany,-23.35,47.6,2018-04-01,2018,4,April,Rainy,23.12,8.81
Fitovinany,-23.35,47.6,2018-05-01,2018,5,May,Dry,22.27,2.36
Fitovinany,-23.35,47.6,2018-06-01,2018,6,June,Dry,20.78,0.74
Fitovinany,-23.35,47.6,2018-07-01,2018,7,July,Dry,19.66,4.78
Fitovinany,-23.35,47.6,2018-08-01,2018,8,August,Dry,20.72,0.18
Fitovinany,-23.35,47.6,2018-09-01,2018,9,September,Dry,21.95,0.54
Fitovinany,-23.35,47.6,2018-10-01,2018,10,October,Dry,21.91,3.09
Fitovinany,-23.35,47.6,2018-11-01,2018,11,November,Rainy,23.42,8.46
Fitovinany,-23.35,47.6,2018-12-01,2018,12,December,Rainy,25.06,6.73
Fitovinany,-23.35,47.6,2019-01-01,2019,1,January,Rainy,25.84,10.75
Fitovinany,-23.35,47.6,2019-02-01,2019,2,February,Rainy,25.21,6.84
Fitovinany,-23.35,47.6,2019-03-01,2019,3,March,Rainy,25.01,6.78
Fitovinany,-23.35,47.6,2019-04-01,2019,4,April,Rainy,24.93,5.89
Fitovinany,-23.35,47.6,2019-05-01,2019,5,May,Dry,22.19,3.6
Fitovinany,-23.35,47.6,2019-06-01,2019,6,June,Dry,20.78,5.5
Fitovinany,-23.35,47.6,2019-07-01,2019,7,July,Dry,19.77,1.64
Fitovinany,-23.35,47.6,2019-08-01,2019,8,August,Dry,20.51,1.3
Fitovinany,-23.35,47.6,2019-09-01,2019,9,September,Dry,21.22,4.73
Fitovinany,-23.35,47.6,2019-10-01,2019,10,October,Dry,23.58,3.72
Fitovinany,-23.35,47.6,2019-11-01,2019,11,November,Rainy,24.29,7.92
Fitovinany,-23.35,47.6,2019-12-01,2019,12,December,Rainy,25.5,9.23
Fitovinany,-23.35,47.6,2020-01-01,2020,1,January,Rainy,25.23,9.49
Fitovinany,-23.35,47.6,2020-02-01,2020,2,February,Rainy,24.99,6.43
Fitovinany,-23.35,47.6,2020-03-01,2020,3,March,Rainy,24.01,16.39
Fitovinany,-23.35,47.6,2020-04-01,2020,4,April,Rainy,23.02,23.8
Fitovinany,-23.35,47.6,2020-05-01,2020,5,May,Dry,21.26,8.92
Fitovinany,-23.35,47.6,2020-06-01,2020,6,June,Dry,20.03,9.67
Fitovinany,-23.35,47.6,2020-07-01,2020,7,July,Dry,19.07,3.38
Fitovinany,-23.35,47.6,2020-08-01,2020,8,August,Dry,19.72,0.7
Fitovinany,-23.35,47.6,2020-09-01,2020,9,September,Dry,20.49,3.67
Fitovinany,-23.35,47.6,2020-10-01,2020,10,October,Dry,21.77,4.3
Fitovinany,-23.35,47.6,2020-11-01,2020,11,November,Rainy,23.35,1.47
Fitovinany,-23.35,47.6,2020-12-01,2020,12,December,Rainy,24.6,7.95
Fitovinany,-23.35,47.6,2021-01-01,2021,1,January,Rainy,26.35,4.47
Fitovinany,-23.35,47.6,2021-02-01,2021,2,February,Rainy,25.9,7.52
Fitovinany,-23.35,47.6,2021-03-01,2021,3,March,Rainy,24.87,10.88
Fitovinany,-23.35,47.6,2021-04-01,2021,4,April,Rainy,23.45,2.4
Fitovinany,-23.35,47.6,2021-05-01,2021,5,May,Dry,21.92,2.82
Fitovinany,-23.35,47.6,2021-06-01,2021,6,June,Dry,20.11,6.17
Fitovinany,-23.35,47.6,2021-07-01,2021,7,July,Dry,19.72,6.85
Fitovinany,-23.35,47.6,2021-08-01,2021,8,August,Dry,19.94,5.84
Fitovinany,-23.35,47.6,2021-09-01,2021,9,September,Dry,20.95,3.64
Fitovinany,-23.35,47.6,2021-10-01,2021,10,October,Dry,22.18,1.03
Fitovinany,-23.35,47.6,2021-11-01,2021,11,November,Rainy,24.39,1.59
Fitovinany,-23.35,47.6,2021-12-01,2021,12,December,Rainy,25.1,10.96
Fitovinany,-23.35,47.6,2022-01-01,2022,1,January,Rainy,24.71,12.36
Fitovinany,-23.35,47.6,2022-02-01,2022,2,February,Rainy,25.24,13.07
Fitovinany,-23.35,47.6,2022-03-01,2022,3,March,Rainy,24.67,11.64
Fitovinany,-23.35,47.6,2022-04-01,2022,4,April,Rainy,23.71,13.06
Fitovinany,-23.35,47.6,2022-05-01,2022,5,May,Dry,21.55,4.85
Fitovinany,-23.35,47.6,2022-06-01,2022,6,June,Dry,19.55,6.86
Fitovinany,-23.35,47.6,2022-07-01,2022,7,July,Dry,19.64,3.23
Fitovinany,-23.35,47.6,2022-08-01,2022,8,August,Dry,20.04,3.89
Fitovinany,-23.35,47.6,2022-09-01,2022,9,September,Dry,20.49,2.45
Fitovinany,-23.35,47.6,2022-10-01,2022,10,October,Dry,22.19,1.57
Fitovinany,-23.35,47.6,2022-11-01,2022,11,November,Rainy,23.81,3.26
Fitovinany,-23.35,47.6,2022-12-01,2022,12,December,Rainy,24.56,9.83
Fitovinany,-23.35,47.6,2023-01-01,2023,1,January,Rainy,25.17,16.39
Fitovinany,-23.35,47.6,2023-02-01,2023,2,February,Rainy,25.06,12.35
Fitovinany,-23.35,47.6,2023-03-01,2023,3,March,Rainy,24.42,27.24
Fitovinany,-23.35,47.6,2023-04-01,2023,4,April,Rainy,23.67,7.32
Fitovinany,-23.35,47.6,2023-05-01,2023,5,May,Dry,21.92,6.42
Fitovinany,-23.35,47.6,2023-06-01,2023,6,June,Dry,20.37,1.76
Fitovinany,-23.35,47.6,2023-07-01,2023,7,July,Dry,19.7,3.73
Fitovinany,-23.35,47.6,2023-08-01,2023,8,August,Dry,20.4,6.8
Fitovinany,-23.35,47.6,2023-09-01,2023,9,September,Dry,21.97,1.09
Fitovinany,-23.35,47.6,2023-10-01,2023,10,October,Dry,23.29,2.5
Fitovinany,-23.35,47.6,2023-11-01,2023,11,November,Rainy,23.52,3.51
Fitovinany,-23.35,47.6,2023-12-01,2023,12,December,Rainy,25.32,7.5
Fitovinany,-23.35,47.6,2024-01-01,2024,1,January,Rainy,25.35,16.44
Fitovinany,-23.35,47.6,2024-02-01,2024,2,February,Rainy,24.92,13.64
Fitovinany,-23.35,47.6,2024-03-01,2024,3,March,Rainy,24.87,19.2
Fitovinany,-23.35,47.6,2024-04-01,2024,4,April,Rainy,23.5,21.71
Fitovinany,-23.35,47.6,2024-05-01,2024,5,May,Dry,21.89,8.73
Fitovinany,-23.35,47.6,2024-06-01,2024,6,June,Dry,20.39,3.92
Fitovinany,-23.35,47.6,2024-07-01,2024,7,July,Dry,20.12,1.05
Fitovinany,-23.35,47.6,2024-08-01,2024,8,August,Dry,20.2,2.15
Fitovinany,-23.35,47.6,2024-09-01,2024,9,September,Dry,21.57,3.62
Fitovinany,-23.35,47.6,2024-10-01,2024,10,October,Dry,22.43,0.85
Fitovinany,-23.35,47.6,2024-11-01,2024,11,November,Rainy,25.33,0.98
Fitovinany,-23.35,47.6,2024-12-01,2024,12,December,Rainy,26.19,1.33
Haute Matsiatra,-21.452,47.0857,2005-01-01,2005,1,January,Rainy,21.24,9.86
Haute Matsiatra,-21.452,47.0857,2005-02-01,2005,2,February,Rainy,20.95,9.37
Haute Matsiatra,-21.452,47.0857,2005-03-01,2005,3,March,Rainy,20.06,7.72
Haute Matsiatra,-21.452,47.0857,2005-04-01,2005,4,April,Rainy,18.52,4.08
Haute Matsiatra,-21.452,47.0857,2005-05-01,2005,5,May,Dry,16.48,5.17
Haute Matsiatra,-21.452,47.0857,2005-06-01,2005,6,June,Dry,14.78,2.84
Haute Matsiatra,-21.452,47.0857,2005-07-01,2005,7,July,Dry,13.25,4.42
Haute Matsiatra,-21.452,47.0857,2005-08-01,2005,8,August,Dry,13.63,1.51
Haute Matsiatra,-21.452,47.0857,2005-09-01,2005,9,September,Dry,15.16,1.8
Haute Matsiatra,-21.452,47.0857,2005-10-01,2005,10,October,Dry,17.5,0.89
Haute Matsiatra,-21.452,47.0857,2005-11-01,2005,11,November,Rainy,19.76,4.85
Haute Matsiatra,-21.452,47.0857,2005-12-01,2005,12,December,Rainy,21.32,15.71
Haute Matsiatra,-21.452,47.0857,2006-01-01,2006,1,January,Rainy,20.44,5.07
Haute Matsiatra,-21.452,47.0857,2006-02-01,2006,2,February,Rainy,20.33,4.78
Haute Matsiatra,-21.452,47.0857,2006-03-01,2006,3,March,Rainy,20.34,7.43
Haute Matsiatra,-21.452,47.0857,2006-04-01,2006,4,April,Rainy,18.86,3.27
Haute Matsiatra,-21.452,47.0857,2006-05-01,2006,5,May,Dry,16.65,1.1
Haute Matsiatra,-21.452,47.0857,2006-06-01,2006,6,June,Dry,15.13,1.58
Haute Matsiatra,-21.452,47.0857,2006-07-01,2006,7,July,Dry,13.9,2.92
Haute Matsiatra,-21.452,47.0857,2006-08-01,2006,8,August,Dry,14.51,0.94
Haute Matsiatra,-21.452,47.0857,2006-09-01,2006,9,September,Dry,15.43,1.0
Haute Matsiatra,-21.452,47.0857,2006-10-01,2006,10,October,Dry,17.87,0.99
Haute Matsiatra,-21.452,47.0857,2006-11-01,2006,11,November,Rainy,20.63,8.09
Haute Matsiatra,-21.452,47.0857,2006-12-01,2006,12,December,Rainy,20.77,12.58
Haute Matsiatra,-21.452,47.0857,2007-01-01,2007,1,January,Rainy,20.54,21.2
Haute Matsiatra,-21.452,47.0857,2007-02-01,2007,2,February,Rainy,20.7,14.75
Haute Matsiatra,-21.452,47.0857,2007-03-01,2007,3,March,Rainy,19.94,4.24
Haute Matsiatra,-21.452,47.0857,2007-04-01,2007,4,April,Rainy,18.93,4.48
Haute Matsiatra,-21.452,47.0857,2007-05-01,2007,5,May,Dry,17.12,1.64
Haute Matsiatra,-21.452,47.0857,2007-06-01,2007,6,June,Dry,13.87,0.48
Haute Matsiatra,-21.452,47.0857,2007-07-01,2007,7,July,Dry,13.76,0.39
Haute Matsiatra,-21.452,47.0857,2007-08-01,2007,8,August,Dry,14.2,0.2
Haute Matsiatra,-21.452,47.0857,2007-09-01,2007,9,September,Dry,15.95,1.47
Haute Matsiatra,-21.452,47.0857,2007-10-01,2007,10,October,Dry,17.76,1.51
Haute Matsiatra,-21.452,47.0857,2007-11-01,2007,11,November,Rainy,20.54,6.62
Haute Matsiatra,-21.452,47.0857,2007-12-01,2007,12,December,Rainy,20.94,8.17
Haute Matsiatra,-21.452,47.0857,2008-01-01,2008,1,January,Rainy,21.14,8.68
Haute Matsiatra,-21.452,47.0857,2008-02-01,2008,2,February,Rainy,20.25,11.79
Haute Matsiatra,-21.452,47.0857,2008-03-01,2008,3,March,Rainy,19.11,3.46
Haute Matsiatra,-21.452,47.0857,2008-04-01,2008,4,April,Rainy,18.77,0.81
Haute Matsiatra,-21.452,47.0857,2008-05-01,2008,5,May,Dry,15.52,1.19
Haute Matsiatra,-21.452,47.0857,2008-06-01,2008,6,June,Dry,13.46,0.65
Haute Matsiatra,-21.452,47.0857,2008-07-01,2008,7,July,Dry,13.41,2.09
Haute Matsiatra,-21.452,47.0857,2008-08-01,2008,8,August,Dry,14.89,0.25
Haute Matsiatra,-21.452,47.0857,2008-09-01,2008,9,September,Dry,17.44,0.87
Haute Matsiatra,-21.452,47.0857,2008-10-01,2008,10,October,Dry,19.21,5.84
